id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price_log,house_age,renovated,total_sqft
1788700070,20140627T000000,170000,-1.0,-1.25,-0.9821428571428571,0.1466145370534921,-0.5,0.0,0.0,1.0,-1.0,810,0,1959,0,98023,-1.185221195916383,-0.5714285714285614,820,8424,12.04355959836804,0.35555555555555557,0,9234
5411600020,20150304T000000,702000,1.0,0.25,0.8035714285714286,-0.47574195841478584,0.5,0.0,0.0,0.0,2.0,2810,0,2005,0,98074,0.20223626640736692,0.9310344827586424,2920,4922,13.461690107508359,-0.6666666666666666,0,7732
1561900180,20150311T000000,395000,0.0,0.25,0.3482142857142857,0.23795983650257685,0.5,0.0,0.0,0.0,2.0,2300,0,1989,0,98031,-0.7501215362177883,0.09359605911332601,2570,9694,12.886643575525625,-0.3111111111111111,0,11238
3300701440,20140729T000000,409000,-1.0,-0.5,-0.38392857142857145,-0.6395948107339613,-0.5,0.0,0.0,1.0,-1.0,740,740,1925,0,98117,0.5794846864365542,-0.7389162561575827,1060,4000,12.921472880009725,1.1111111111111112,0,5480
7853230590,20141029T000000,435000,1.0,0.25,0.25,-0.18144659676559446,0.5,0.0,0.0,0.0,0.0,2190,0,2004,0,98065,-0.20369470102089562,1.8866995073891832,2190,5416,12.983103608918753,-0.6444444444444445,0,8768
3601800580,20141021T000000,250000,1.0,-0.25,0.6160714285714286,0.24897814110538474,-0.5,0.0,0.0,0.0,1.0,1410,1190,1959,0,98032,-0.9304812834224665,-0.3399014778325202,2600,7200,12.429220196836383,0.35555555555555557,0,11600
1438000390,20140804T000000,469995,1.0,0.25,0.39285714285714285,-0.6751377288075351,0.5,0.0,0.0,0.0,1.0,2350,0,2014,0,98059,-0.4574623237725057,0.5270935960591022,2670,4180,13.060479463011728,-0.8666666666666667,0,6150
8700100010,20140710T000000,315000,0.0,0.25,0.38392857142857145,-0.13541851786031633,0.5,0.0,0.0,0.0,0.0,2340,0,1992,0,98030,-1.0286825473991443,0.17733990147783665,1850,6209,12.660331092405906,-0.37777777777777777,0,9177
7231501610,20141023T000000,327000,1.0,-1.25,-0.25892857142857145,-0.28416562999822287,0.0,0.0,0.0,2.0,0.0,1620,0,1905,0,98055,-0.46718522119591516,0.11822660098522443,1310,6000,12.69771850797869,1.5555555555555556,0,7620
3396200090,20140520T000000,639000,1.0,0.25,0.21428571428571427,0.7870979207392927,0.5,0.0,0.0,1.0,1.0,2150,0,1982,0,98052,0.729217306757406,0.6354679802955814,1800,11777,13.367661298303675,-0.15555555555555556,0,14178
739800250,20150222T000000,269000,0.0,0.0,-0.4375,-0.0536698062910965,-0.5,0.0,0.0,0.0,0.0,1130,290,1984,0,98031,-0.815751093825958,0.17733990147783665,1730,7419,12.502470376049185,-0.2,0,8717
293760050,20140627T000000,1050000,1.0,2.0,2.2142857142857144,1.1078727563532966,0.5,0.0,3.0,0.0,3.0,3320,1070,2003,0,98029,-0.07681088964510786,1.0049261083744077,3850,11652,13.864301674514206,-0.6222222222222222,0,18223
1088020070,20141216T000000,645000,1.0,0.0,0.14285714285714285,0.1992180558023814,-0.5,0.0,0.0,2.0,1.0,1360,710,1974,0,98033,0.46378220709770457,0.23645320197044886,2180,8510,13.377007146164305,0.022222222222222223,0,10790
7853340960,20150227T000000,425590,0.0,0.5,0.026785714285714284,-0.8016705171494579,0.5,0.0,3.0,0.0,1.0,1770,170,2008,0,98065,-0.2620320855614909,1.7339901477832451,1410,2335,12.961234070169438,-0.7333333333333333,0,5028
3819800580,20141204T000000,400000,1.0,-0.25,0.14285714285714285,0.5688644037675493,0.5,0.0,0.0,0.0,0.0,2070,0,1982,0,98011,0.7486631016042596,-0.03448275862064379,1880,10800,12.899222326086994,-0.15555555555555556,0,12870
3211200460,20140806T000000,389000,1.0,-1.25,-0.3482142857142857,0.39114981339968014,0.0,0.0,0.0,1.0,0.0,1520,0,1971,0,98034,0.76762275157996,-0.029556650246306108,1540,7700,12.871337193291367,0.08888888888888889,0,11320
263000291,20140904T000000,433500,0.0,-0.5,-0.33035714285714285,0.3289497067709259,-0.5,0.0,0.0,1.0,-1.0,1040,500,1919,0,98103,0.6130286825474033,-0.5812807881773068,1200,5400,12.979649382005148,1.2444444444444445,0,10990
3345100251,20150217T000000,429900,1.0,-0.75,-0.08035714285714286,1.8338368580060422,-0.5,0.0,0.0,1.0,1.0,1190,630,1962,0,98056,-0.2498784637822117,0.2512315270936019,1890,15241,12.971310228604022,0.28888888888888886,0,19738
2655500241,20140814T000000,1699000,0.0,1.0,2.0089285714285716,4.896747822996268,1.5,0.0,2.0,0.0,5.0,3690,470,2001,0,98040,0.012153621779279162,0.07881773399017296,3290,11533,14.345550989235415,-0.5777777777777777,0,39313
7454001280,20140611T000000,220000,0.0,-1.25,-0.7678571428571429,-0.2308512528878621,-0.5,0.0,0.0,0.0,-1.0,1050,0,1942,0,98146,-0.28974234321829434,-0.7093596059112766,740,6300,12.301387370778713,0.7333333333333333,0,7350
984200690,20140618T000000,299000,2.0,0.25,0.2767857142857143,0.31295539363781766,-0.5,0.0,0.0,1.0,0.0,1110,1110,1968,0,98058,-0.6723383568303395,0.30049261083746875,1780,7704,12.608202196848836,0.15555555555555556,0,11580
5332200515,20150209T000000,1050000,0.0,-0.5,0.6607142857142857,-0.370890350097743,0.5,0.0,0.0,0.0,2.0,2250,400,1984,0,98112,0.2630043753038318,-0.3201970443349595,1440,5100,13.864301674514206,-0.2,0,8162
7973202225,20150106T000000,154200,1.0,-1.25,-0.5357142857142857,0.18500088857295183,-0.5,0.0,0.0,0.0,-1.0,910,400,1948,0,98146,-0.3014098201264203,-0.5517241379310007,1310,8640,11.946012225174645,0.6,0,9950
4340610080,20140804T000000,269500,-1.0,-1.25,-0.9910714285714286,-1.137195663763995,0.5,0.0,0.0,0.0,0.0,800,0,1999,0,98103,0.6052503646086411,-0.5763546798028991,806,1200,12.504327379899443,-0.5333333333333333,0,2000
269000221,20140826T000000,779000,0.0,-0.5,0.36607142857142855,-0.21307979385107517,-0.5,0.0,2.0,1.0,1.0,1420,900,1957,0,98199,0.3524550315994066,-0.7832512315270419,2540,7680,13.565767608549109,0.4,0,8720
2420069251,20150225T000000,262000,-2.0,-1.5,-1.2410714285714286,0.956459925359872,-0.5,0.0,0.0,2.0,-4.0,520,0,1920,0,98022,-1.7705396208070174,1.1576354679802758,1340,12233,12.476103599529843,1.2222222222222223,0,13501
2225039130,20140625T000000,957000,2.0,1.0,1.1160714285714286,-0.46188022036609205,0.5,0.0,2.0,0.0,3.0,2180,980,2005,0,98199,0.359747204666981,-0.8620689655172148,3160,5746,13.771559715366624,-0.6666666666666666,0,8160
3904100065,20141028T000000,340000,-1.0,-1.25,-0.5625,0.3716012084592145,-0.5,0.0,0.0,1.0,-1.0,640,640,1919,0,98118,-0.18619348565872396,-0.24137931034478655,1630,15884,12.73670383776449,1.2444444444444445,0,10970
7625702263,20140612T000000,402000,0.0,1.25,-0.5982142857142857,-1.054380664652568,0.5,0.0,0.0,0.0,0.0,1000,240,2008,0,98136,-0.11084103062714479,-0.7783251231527042,1110,1027,12.904209855160254,-0.7333333333333333,0,2906
4140090240,20141105T000000,520000,0.0,0.0,0.6071428571428571,0.29571707837213435,-0.5,0.0,0.0,2.0,1.0,1440,1150,1977,0,98028,0.9562469615945536,-0.15763546798027592,2580,9450,13.161586013632684,-0.044444444444444446,0,11853
4037400295,20140730T000000,618000,1.0,0.0,0.5535714285714286,0.20206148924826728,-0.5,0.0,0.0,1.0,0.0,1210,1320,1958,0,98008,0.15799708313076727,0.5123152709359492,1720,8500,13.334245354561496,0.37777777777777777,0,11266
5016001285,20140609T000000,750000,1.0,1.0,0.125,-0.46188022036609205,0.5,0.0,0.0,1.0,1.0,1370,680,1987,0,98112,0.248420029168683,-0.33497536945811257,1720,5000,13.527829818844937,-0.26666666666666666,0,7050
1972201772,20150409T000000,650000,-1.0,0.25,-0.39285714285714285,-1.2278301048516083,1.5,0.0,3.0,0.0,1.0,1470,0,2008,0,98103,0.38842975206609087,-0.5714285714285614,1480,1284,13.384729180332174,-0.7333333333333333,0,2160
1310700210,20140603T000000,268000,0.0,-0.5,0.05357142857142857,0.4746756708725786,-0.5,0.0,0.0,1.0,1.0,1970,0,1966,0,98032,-1.023334953816252,-0.27093596059109265,1970,8400,12.498745990829315,0.2,0,12240
2622059138,20150416T000000,339000,0.0,-0.75,-0.15178571428571427,2.555713524080327,-0.5,0.0,0.0,1.0,0.0,1740,0,1973,0,98042,-1.0111813320369383,0.4827586206896431,1400,16100,12.733758336210744,0.044444444444444446,0,23720
8651443420,20141017T000000,280000,1.0,-0.25,-0.17857142857142858,-0.38368580060422963,-0.5,0.0,0.0,2.0,1.0,1030,680,1976,0,98042,-1.0034030140982106,0.6748768472906328,1620,6696,12.54254845357358,-0.022222222222222223,0,7150
7287100035,20140731T000000,380000,0.0,-0.25,0.08928571428571429,1.623778212191221,0.5,0.0,0.0,1.0,-1.0,2010,0,1929,0,98133,0.9329120077783016,-0.6009852216748676,1890,11477,12.847929163278053,1.0222222222222221,0,18746
2459500310,20150218T000000,358000,0.0,0.0,-0.26785714285714285,-0.16776257330726851,0.5,0.0,0.0,1.0,0.0,1610,0,1985,0,98058,-0.6942148760330628,0.3399014778325202,1780,7529,12.788291058675025,-0.2222222222222222,0,8265
4232900310,20141029T000000,1430000,2.0,2.0,1.2857142857142858,-0.710680646881109,0.5,0.0,0.0,0.0,3.0,2260,1090,2014,0,98119,0.3048128342245963,-0.6600985221674798,1810,3600,14.173185701536545,-0.8666666666666667,0,6950
8945000260,20140722T000000,209950,1.0,-1.25,-0.25,0.14234938688466323,-0.5,0.0,0.0,0.0,-1.0,1630,0,1962,0,98023,-1.2989790957705507,-0.6502463054186643,1190,8989,12.254629449139815,0.28888888888888886,0,10030
1545806510,20140820T000000,260000,0.0,-0.5,-0.5089285714285714,0.07126355073751554,-0.5,0.0,0.0,0.0,0.0,1340,0,1980,0,98038,-1.007778317938762,0.9162561576354894,1690,8000,12.468440756144114,-0.1111111111111111,0,9340
6649900301,20141231T000000,579000,0.0,0.25,0.3482142857142857,1.944375333214857,-0.5,0.0,0.0,0.0,1.0,1800,500,1961,0,98177,0.9931939718035788,-0.6847290640393782,2460,18540,13.269059483669357,0.3111111111111111,0,20840
5315100805,20141218T000000,650000,0.0,-0.5,0.026785714285714284,0.4702328061133819,-0.5,0.0,0.0,0.0,0.0,1940,0,1957,0,98040,0.052989790957702745,-0.05418719211820453,2720,11448,13.384729180332174,0.4,0,12185
7708200880,20140923T000000,562500,2.0,0.5,0.9017857142857143,-0.22605295894792962,0.5,0.0,0.0,0.0,1.0,2920,0,2007,0,98059,-0.38356830335442066,0.4187192118226932,2520,5026,13.24014819083691,-0.7111111111111111,0,9247
7925100271,20140520T000000,430000,0.0,-0.5,-0.6339285714285714,-0.5507375155500267,-0.5,0.0,0.0,2.0,0.0,1200,0,1906,0,98108,-0.08313077297034131,-0.4236453201970309,1340,4500,12.971542813248437,1.5333333333333334,0,5700
6163901061,20141211T000000,329000,1.0,-0.25,-0.6428571428571429,0.04940465612226764,0.0,0.0,0.0,2.0,0.0,1190,0,1946,0,98155,0.8818667963052809,-0.453201970443337,1480,9975,12.703816069256568,0.6444444444444445,0,9067
3404700041,20140929T000000,550000,0.0,0.0,0.22321428571428573,5.2249866714057225,0.0,0.0,0.0,1.0,0.0,1760,400,1933,0,98052,0.7647058823529371,0.44827586206899933,2540,37000,13.217675375388819,0.9333333333333333,0,39160
161000120,20141118T000000,650000,1.0,-0.25,0.8392857142857143,-0.5512706593211303,0.0,0.0,1.0,0.0,0.0,1730,1120,1910,0,98144,0.07389402041808502,-0.30541871921180647,2450,6000,13.384729180332174,1.4444444444444444,0,7347
7649400170,20141205T000000,675000,0.0,0.0,0.14285714285714285,-0.8469877376932646,0.5,0.0,2.0,0.0,1.0,1490,580,1966,0,98136,-0.08799222168208061,-0.8275862068965011,1940,3794,13.42246945133505,0.2,0,4903
1529300115,20140602T000000,455000,-1.0,-1.25,-0.6607142857142857,-0.28416562999822287,-0.5,0.0,0.0,1.0,0.0,970,200,1941,0,98103,0.6174039863879203,-0.6108374384236129,2130,6002,13.02805489573287,0.7555555555555555,0,7170
6918720100,20150130T000000,665000,3.0,0.75,0.5089285714285714,0.3769326461702506,0.5,0.0,0.0,0.0,1.0,2480,0,1972,0,98007,0.19591638308213347,0.4187192118226932,2480,9200,13.407543823396258,0.06666666666666667,0,12200
5244800915,20141016T000000,780000,2.0,0.25,-0.22321428571428573,-0.6395948107339613,0.0,0.0,0.0,2.0,1.0,1660,0,1929,0,98109,0.3539134662129353,-0.6009852216748676,1210,4000,13.567050480716235,1.0222222222222221,0,5660
1560800150,20150405T000000,450000,1.0,0.25,-0.008928571428571428,0.29162964279367337,-0.5,0.0,0.0,0.0,0.0,1900,0,1962,0,98007,0.21536217792902157,0.4581280788177447,2040,8052,13.017005083966255,0.28888888888888886,0,11140
5191100180,20141106T000000,1005000,2.0,-0.25,0.4732142857142857,-0.8030922338724009,0.5,0.0,0.0,1.0,1.0,2440,0,1910,0,98112,0.2518230432668936,-0.37438423645316404,1640,3077,13.820499094499693,1.4444444444444444,0,5520
2923039017,20140717T000000,510000,-1.0,-0.5,-0.625,21.950595343877733,0.0,0.0,0.0,2.0,0.0,1210,0,1950,0,98070,-0.5469129800680804,-1.0837438423645107,2020,185565,13.1421679654829,0.5555555555555556,0,132325
6204200470,20150318T000000,515000,1.0,0.0,0.25892857142857145,-0.11231562111249334,0.5,0.0,0.0,0.0,1.0,2200,0,1986,0,98011,0.7929022848808938,0.13793103448278518,1970,7439,13.151924121391561,-0.24444444444444444,0,9167
3832150190,20140520T000000,263000,0.0,-0.5,-0.30357142857142855,0.03127776790474498,0.5,0.0,0.0,0.0,0.0,1570,0,1982,0,98031,-0.898395721925146,0.06896551724142759,1580,8622,12.479913113434042,-0.15555555555555556,0,9345
4385700185,20140812T000000,799950,0.0,0.0,-0.044642857142857144,-1.1041407499555713,1.5,0.0,0.0,0.0,2.0,1860,0,2014,0,98112,0.3130772970345117,-0.24137931034478655,1680,3080,13.592305754774207,-0.8666666666666667,0,3246
9407150100,20140625T000000,285000,0.0,-0.25,-0.4017857142857143,-0.21716722942953617,-0.5,0.0,0.0,0.0,0.0,1460,0,1995,0,98038,-0.9941662615459543,1.0344827586207137,1600,6250,12.560247968016562,-0.4444444444444444,0,7837
2044500213,20150126T000000,449000,1.0,-0.25,-0.03571428571428571,-0.28416562999822287,0.0,0.0,0.0,0.0,0.0,1870,0,1956,0,98125,0.6956733106465569,-0.4187192118226232,1520,7169,13.014780393893403,0.4222222222222222,0,7870
1623049133,20140729T000000,205000,1.0,-0.25,0.25892857142857145,1.0167051714945796,-0.5,0.0,0.0,0.0,-1.0,1100,1100,1944,0,98168,-0.444336412250851,-0.30541871921180647,1330,6099,12.230770136157428,0.6888888888888889,0,15520
3625059166,20150107T000000,553000,0.0,-1.25,-0.5357142857142857,1.87240092411587,-0.5,0.0,0.0,0.0,0.0,1310,0,1948,0,98008,0.1657754010694949,0.5763546798029691,2150,18135,13.223115088821102,0.6,0,19445
4389200796,20140522T000000,1600000,0.0,0.25,1.1160714285714286,0.9285587346721166,-0.5,0.0,2.0,1.0,2.0,1820,1340,1966,0,98004,0.2075838599902594,0.06896551724142759,3390,11985,14.285514812209815,0.2,0,15984
7955050250,20141125T000000,442500,1.0,0.0,-0.0625,-0.004265150168828861,-0.5,0.0,0.0,1.0,0.0,1390,450,1973,0,98034,0.7797763733592391,0.15763546798034592,1820,7500,13.000198003314573,0.044444444444444446,0,9415
9412400185,20140619T000000,1309500,1.0,2.25,2.5357142857142856,1.1219122089923583,0.5,0.0,2.0,0.0,3.0,3600,1150,2005,0,98118,-0.1905687894992755,-0.17241379310342897,3600,22124,14.08515670657986,-0.6666666666666666,0,18662
1926069054,20140508T000000,450000,0.0,-0.25,-0.35714285714285715,6.390794384218944,-0.5,0.0,0.0,0.0,0.0,1510,0,1954,0,98077,0.7263004375303832,0.7438423645320604,2060,67756,13.017005083966255,0.4666666666666667,0,45070
2425700005,20150428T000000,760000,0.0,-0.5,-0.44642857142857145,1.3365914341567442,-0.5,0.0,0.0,1.0,0.0,1410,0,1950,0,98004,0.12153621779289525,0.17241379310349897,1880,15120,13.541075028051122,0.5555555555555556,0,16530
7215730430,20140903T000000,705000,1.0,0.75,1.1071428571428572,0.30549138084236716,0.5,0.0,0.0,0.0,2.0,3150,0,2001,0,98075,0.11424404472532085,1.044334975369459,3150,9318,13.465954500233115,-0.5777777777777777,0,12468
2287000030,20141014T000000,811000,0.0,-0.5,-0.03571428571428571,0.40838812866536345,-0.5,0.0,0.0,1.0,1.0,1870,0,1960,0,98040,-0.10646572678659323,0.04433497536945916,1900,10005,13.606024566142413,0.3333333333333333,0,11767
3862710200,20140925T000000,414000,0.0,0.25,-0.10714285714285714,-0.683312599964457,0.5,0.0,0.0,0.0,1.0,1790,0,2013,0,98065,-0.18667963052991168,1.9162561576354893,1800,3393,12.933623668263472,-0.8444444444444444,0,5544
476000118,20141212T000000,479950,-1.0,0.0,-0.49107142857142855,-1.1130264794739648,1.5,0.0,0.0,0.0,1.0,1360,0,2008,0,98107,0.48128342245987626,-0.7980295566501949,1280,1295,13.081439294339882,-0.7333333333333333,0,2696
2726049034,20141110T000000,2000000,0.0,1.0,0.625,1.5617558201528345,0.5,1.0,4.0,0.0,2.0,2610,0,2006,0,98125,0.7053962080700009,-0.23645320197044886,2590,12958,14.508658238524095,-0.6888888888888889,0,18997
3221079055,20150325T000000,367000,0.0,0.25,0.3125,15.215745512706594,-0.5,0.0,2.0,1.0,-1.0,2260,0,1998,0,98022,-1.5274671852211923,1.453201970443337,2180,111078,12.813119851828635,-0.5111111111111111,0,95478
3127200041,20140613T000000,589000,1.0,0.75,0.4732142857142857,0.3556068953261063,0.5,0.0,0.0,2.0,0.0,2440,0,1961,0,98034,0.6417112299465132,0.14778325123153055,2290,9600,13.286183160425152,0.3111111111111111,0,12040
937000280,20150220T000000,199000,1.0,-1.25,-0.5625,0.5192820330549138,0.0,0.0,0.0,0.0,0.0,1280,0,1960,0,98198,-0.7335926105979576,-0.2906403940886534,1540,9384,12.201065128819632,0.3333333333333333,0,11801
4083802425,20141010T000000,608000,0.0,-0.75,0.29464285714285715,-0.6840234583259286,-0.5,0.0,0.0,0.0,0.0,1220,1020,1952,0,98103,0.4375303840544298,-0.5221674876846946,1570,3400,13.317931805683793,0.5111111111111111,0,5990
7199340480,20141029T000000,495000,0.0,0.0,-0.11607142857142858,0.080149280255909,-0.5,0.0,0.0,1.0,0.0,1230,550,1979,0,98052,0.6091395235780049,0.5123152709359492,1780,7200,13.112315061750808,-0.08888888888888889,0,9830
1953400045,20150423T000000,385000,1.0,0.75,0.30625,0.01794917362715479,0.5,0.0,0.0,0.0,0.0,2253,0,1957,2014,98198,-0.8697131745260016,-0.34482758620685794,1786,9052,12.861001210669146,0.4,1,9953
7697000150,20141002T000000,284000,0.0,0.25,-0.22321428571428573,-0.6248444997334281,0.5,0.0,0.0,0.0,0.0,1660,0,2013,0,98038,-1.035002430724378,0.9113300492610816,1800,4087,12.556733038263905,-0.8444444444444444,0,5743
7338200240,20140516T000000,437500,0.0,0.25,0.36607142857142855,5.197796339079439,0.5,0.0,2.0,0.0,2.0,2320,0,1992,0,98045,-0.43072435585804314,2.5418719211822554,2550,35065,12.988834270491479,-0.37777777777777777,0,39167
6021503451,20140822T000000,443600,0.0,0.25,-0.42857142857142855,-1.1627865647769682,1.5,0.0,0.0,0.0,1.0,1430,0,2003,0,98117,0.5425376762274944,-0.7783251231527042,1310,2135,13.002680788738946,-0.6222222222222222,0,2486
3630200460,20150327T000000,790000,0.0,0.5,0.49107142857142855,-0.710680646881109,0.5,0.0,0.0,0.0,2.0,2460,0,2007,0,98029,-0.15313563441906253,1.1625615763546835,2570,3600,13.579789490265188,-0.7111111111111111,0,6060
687600110,20141020T000000,778000,0.0,0.0,0.3125,4.5283454771636755,-0.5,0.0,0.0,2.0,2.0,1690,570,1974,0,98005,0.32182790471558026,0.23152709359604118,3020,35291,13.564483088506746,0.022222222222222223,0,35340
6788200596,20141016T000000,1285000,1.0,1.25,1.3660714285714286,-0.6751377288075351,1.5,0.0,0.0,0.0,2.0,3440,0,2014,0,98112,0.33252309188136525,-0.3793103448275717,1760,3800,14.06627005452127,-0.8666666666666667,0,7240
3205400140,20140630T000000,385000,0.0,-0.5,-0.5446428571428571,-0.10111960191931757,-0.5,0.0,0.0,0.0,0.0,1300,0,1968,0,98034,0.7224112785609849,0.2512315270936019,1450,7650,12.861001210669146,0.15555555555555556,0,8330
4037200075,20140911T000000,662500,3.0,0.0,0.48214285714285715,3.1990403412120134,-0.5,0.0,2.0,0.0,0.0,1340,1110,1957,0,98008,0.163830821584813,0.5566502463054084,1850,10230,13.403777346275337,0.4,0,28050
7695470120,20140808T000000,610000,0.0,0.25,0.3125,4.521592322729696,-0.5,0.0,0.0,0.0,2.0,1660,600,1986,0,98077,0.9285367039377501,0.7093596059113466,2600,40115,13.321215875492413,-0.24444444444444444,0,35302
7202290180,20150102T000000,476000,0.0,0.25,-0.41964285714285715,-0.6680291451928203,0.5,0.0,0.0,0.0,0.0,1440,0,2001,0,98053,0.5585804569761719,0.921182266009827,1600,3131,13.073175234051686,-0.5777777777777777,0,5280
6159400060,20140805T000000,365000,0.0,-0.75,-0.24107142857142858,0.12475564243824418,-0.5,0.0,0.0,0.0,0.0,1290,350,1958,0,98155,0.8356830335439993,-0.47783251231523544,1640,8955,12.807655372286902,0.37777777777777777,0,9941
3830630060,20140929T000000,245000,0.0,0.25,-0.16071428571428573,-0.027901190687755463,0.5,0.0,0.0,0.0,0.0,1730,0,1987,0,98030,-1.0777831793874488,0.2561576354680096,1630,6458,12.409017571151187,-0.26666666666666666,0,9172
1774200230,20150120T000000,585000,3.0,0.75,1.75,6.43113559623245,0.5,0.0,0.0,0.0,1.0,2700,1170,1976,0,98077,0.9324258629071485,0.6502463054187344,2600,35381,13.279368835614243,-0.022222222222222223,0,47657
8856500120,20150210T000000,278800,1.0,0.25,0.4732142857142857,0.035187488892838105,-0.5,0.0,0.0,0.0,1.0,1560,880,1965,0,98031,-0.8891589693728897,0.03940886699512148,2090,8100,12.538253544662647,0.2222222222222222,0,10237
