id,actual_price,predicted_price
6788200596,1284999.8,72004900000.0
3205400140,384999.94,72004900000.0
4037200075,662499.9,72004900000.0
7695470120,609999.9,72004900000.0
7202290180,476000.1,72004900000.0
6159400060,365000.0,72004900000.0
3830630060,245000.0,72004900000.0
1774200230,584999.75,72004900000.0
8856500120,278800.06,72004900000.0
2329800240,285000.12,72004900000.0
4307330120,320000.12,72004900000.0
3629970680,524950.2,72004900000.0
4309700190,724999.75,72004900000.0
3062600050,745000.2,72004900000.0
5538300460,465000.16,72004900000.0
3278600900,443000.1,72004900000.0
2414600195,210000.0,72004900000.0
1786630160,344200.12,72004900000.0
8594400370,299900.1,72004900000.0
226059120,614999.94,72004900000.0
5379804537,269999.94,72004900000.0
4046500140,314999.9,72004900000.0
822039111,645000.2,72004900000.0
1786830060,685000.1,72004900000.0
9290850060,909999.94,72004900000.0
395300330,353999.9,72004900000.0
2472930270,485000.16,72004900000.0
5029000120,449999.94,72004900000.0
1818800144,750000.25,72004900000.0
1646500785,498999.94,72004900000.0
1231000640,289999.97,72004900000.0
789000550,414999.97,72004900000.0
7625703007,271114.88,72004900000.0
5583200810,662700.2,72004900000.0
192300020,524999.75,72004900000.0
3332000715,433000.12,72004900000.0
5742600090,489999.84,72004900000.0
623049047,310000.06,72004900000.0
9557300570,554500.25,72004900000.0
7853321180,465000.16,72004900000.0
5416510490,354999.97,72004900000.0
7227500450,222899.92,72004900000.0
5637200450,256999.88,72004900000.0
6371000100,479000.12,72004900000.0
952005000,544999.94,72004900000.0
1924059248,869999.9,72004900000.0
7855000325,1050000.0,72004900000.0
194000145,745000.2,72004900000.0
5135000160,669999.9,72004900000.0
3023049215,519000.1,72004900000.0
4104500181,1648000.6,72004900000.0
4188000240,724999.75,72004900000.0
2896000710,560000.06,72004900000.0
4039700090,643402.9,72004900000.0
5253300397,414999.97,72004900000.0
3874400380,444999.97,72004900000.0
3352400004,184499.98,72004900000.0
6112300140,530000.2,72004900000.0
6430500010,547000.0,72004900000.0
5113400168,620000.25,72004900000.0
192450200,319900.03,72004900000.0
1245000685,1065000.4,72004900000.0
4055700920,750000.25,72004900000.0
5589300205,274000.1,72004900000.0
1015000050,652600.2,72004900000.0
6146600420,229949.9,72004900000.0
2755200040,492000.22,72004900000.0
3622059157,205000.0,72004900000.0
9325200160,540499.9,72004900000.0
2767900355,523459.94,72004900000.0
303800020,424999.88,72004900000.0
1796360990,205000.0,72004900000.0
2721600010,988000.1,72004900000.0
7625703354,383999.97,72004900000.0
9268851680,611000.1,72004900000.0
3740000010,574999.94,72004900000.0
4058801575,414999.97,72004900000.0
2639400020,634999.8,72004900000.0
9492500090,754950.3,72004900000.0
7436500060,561999.94,72004900000.0
6666860170,365000.0,72004900000.0
7841300505,429999.8,72004900000.0
9169600209,746300.06,72004900000.0
125059178,510000.03,72004900000.0
6096500105,1544999.9,72004900000.0
2770604103,449999.94,72004900000.0
8807300570,399950.06,72004900000.0
7878400135,354999.97,72004900000.0
3971700390,368887.84,72004900000.0
5430300171,615499.9,72004900000.0
5422560470,440000.12,72004900000.0
3226059071,426000.16,72004900000.0
1873100050,732999.7,72004900000.0
3835500005,1100000.2,72004900000.0
1424130050,995000.2,72004900000.0
4423100095,670499.75,72004900000.0
1753500100,309000.03,72004900000.0
1158700100,574999.94,72004900000.0
1760650750,320000.12,72004900000.0
5379806185,185850.06,72004900000.0
8658301535,239999.95,72004900000.0
4397000020,408999.88,72004900000.0
2009000830,455000.12,72004900000.0
9178600360,760500.06,72004900000.0
1922069071,410999.88,72004900000.0
7883600700,157499.97,72004900000.0
982850010,365250.0,72004900000.0
6204420070,451999.94,72004900000.0
2525049259,2187729.8,72004900000.0
200510060,605000.0,72004900000.0
2391602650,521999.78,72004900000.0
5680001095,469999.78,72004900000.0
1723049270,340500.06,72004900000.0
476000331,505500.12,72004900000.0
5379804470,170000.08,72004900000.0
7203601405,216999.9,72004900000.0
9485760050,297949.88,72004900000.0
3278611600,379899.94,72004900000.0
3904930240,485000.16,72004900000.0
797000256,339950.1,72004900000.0
7298040310,555999.9,72004900000.0
865100055,899999.6,72004900000.0
5726500130,517999.78,72004900000.0
7559600430,639999.7,72004900000.0
3699100130,495000.06,72004900000.0
7215420590,530000.2,72004900000.0
1257201130,1015000.3,72004900000.0
740500040,264999.97,72004900000.0
9578501030,432499.94,72004900000.0
3211000040,254999.89,72004900000.0
2895800780,279800.0,72004900000.0
844000425,199999.03,72004900000.0
4221250120,565000.2,72004900000.0
7635800313,299999.9,72004900000.0
8651710430,465000.16,72004900000.0
6804600720,495000.06,72004900000.0
345700180,250000.0,72004900000.0
269000240,1050000.0,72004900000.0
3834000520,275000.12,72004900000.0
2200500350,499999.8,72004900000.0
2641800060,239000.0,72004900000.0
5469502860,350000.16,72004900000.0
1370803820,628999.75,72004900000.0
8731981500,354999.97,72004900000.0
5309101395,414999.97,72004900000.0
3678900450,614999.94,72004900000.0
428000225,236999.89,72004900000.0
1423700680,189999.92,72004900000.0
1525059215,815000.1,72004900000.0
5104512180,555000.2,72004900000.0
1233100351,304999.88,72004900000.0
7202300110,809999.94,72004900000.0
6448000090,1575000.5,72004900000.0
1939130730,634999.8,72004900000.0
7015200335,1525000.5,72004900000.0
3211000190,310000.06,72004900000.0
4127000050,485000.16,72004900000.0
3305100230,819999.9,72004900000.0
2223059052,231000.11,72004900000.0
2877101031,512030.8,72004900000.0
8587400050,709999.9,72004900000.0
9407100300,320000.12,72004900000.0
7853340860,420000.0,72004900000.0
461002615,580000.1,72004900000.0
1370801440,1399999.6,72004900000.0
2473450870,325000.03,72004900000.0
8056000075,1065000.4,72004900000.0
2338800100,543199.94,72004900000.0
3885803895,762999.8,72004900000.0
1796350080,239950.06,72004900000.0
2581900060,690000.1,72004900000.0
7849200945,306500.06,72004900000.0
3619600143,650000.1,72004900000.0
603000926,379999.94,72004900000.0
1545804860,275000.12,72004900000.0
2201500030,420000.0,72004900000.0
2807100156,295949.97,72004900000.0
7137950350,289949.94,72004900000.0
2892700041,237999.89,72004900000.0
1818800235,1100000.2,72004900000.0
4242900245,618000.2,72004900000.0
1939110080,565000.2,72004900000.0
2726049169,625000.0,72004900000.0
8732020770,263850.03,72004900000.0
1520069052,327000.03,72004900000.0
2919200280,720167.7,72004900000.0
1388600070,294400.0,72004900000.0
269000070,608000.2,72004900000.0
7752000065,536999.94,72004900000.0
1824079073,984999.94,72004900000.0
6450302546,129999.97,72004900000.0
2862500070,859950.2,72004900000.0
926069132,449999.94,72004900000.0
7899800864,259949.98,72004900000.0
9407150360,259874.88,72004900000.0
1311900240,226499.95,72004900000.0
3438503223,420000.0,72004900000.0
6610000591,1205000.4,72004900000.0
7129301851,245000.0,72004900000.0
7748000020,750000.25,72004900000.0
6705850020,740000.25,72004900000.0
7853361410,544999.94,72004900000.0
3293700496,269999.94,72004900000.0
546000045,422500.0,72004900000.0
9545250110,750000.25,72004900000.0
993001629,264999.97,72004900000.0
6817800840,440000.12,72004900000.0
4045800030,739000.2,72004900000.0
8113100850,402499.94,72004900000.0
2902200237,504999.97,72004900000.0
7156200005,574999.94,72004900000.0
7611200136,872000.06,72004900000.0
9412200330,427499.88,72004900000.0
7617500075,426999.9,72004900000.0
8150600195,449999.94,72004900000.0
3438501862,330000.0,72004900000.0
7212680460,359000.0,72004900000.0
1250202255,647500.0,72004900000.0
7137300040,619000.0,72004900000.0
6126500060,329949.97,72004900000.0
7129301578,495000.06,72004900000.0
8820902200,1199000.6,72004900000.0
2616700520,285000.12,72004900000.0
2155000290,549999.94,72004900000.0
3797710010,350000.16,72004900000.0
1775800220,410988.1,72004900000.0
9547202950,563999.94,72004900000.0
9264921140,299999.9,72004900000.0
9276200455,724949.94,72004900000.0
3352401476,199987.97,72004900000.0
7853302180,451000.12,72004900000.0
9202650210,618079.75,72004900000.0
8029510010,299250.12,72004900000.0
985000950,216999.9,72004900000.0
4206901155,574999.94,72004900000.0
2473420170,320000.12,72004900000.0
7694200350,399963.03,72004900000.0
9335400005,292000.06,72004900000.0
1726059053,269999.94,72004900000.0
3388100020,225000.02,72004900000.0
7977200945,424999.88,72004900000.0
5637500094,431500.03,72004900000.0
3575302562,356000.1,72004900000.0
5700002325,639999.7,72004900000.0
6749700063,356000.1,72004900000.0
1109000175,370000.16,72004900000.0
1231001130,572000.0,72004900000.0
921049315,198999.98,72004900000.0
6815100370,844999.75,72004900000.0
1526059051,995000.2,72004900000.0
5100403321,438000.2,72004900000.0
6400700264,729999.94,72004900000.0
4435600330,165000.06,72004900000.0
8651400580,195000.08,72004900000.0
4036801315,424999.88,72004900000.0
414100280,336000.1,72004900000.0
1180500100,353000.0,72004900000.0
1504800097,513000.03,72004900000.0
8835350230,530000.2,72004900000.0
3438503140,268999.9,72004900000.0
3876313030,458000.16,72004900000.0
7526800040,715999.94,72004900000.0
5415350480,751999.9,72004900000.0
8682291940,418999.8,72004900000.0
7399000350,299999.9,72004900000.0
4038400130,412000.2,72004900000.0
9103000715,1349999.9,72004900000.0
9521101055,720000.1,72004900000.0
726059485,495999.97,72004900000.0
6413100242,400000.03,72004900000.0
2946000912,212499.94,72004900000.0
4154301371,314999.9,72004900000.0
1086100100,476500.16,72004900000.0
9320700400,285000.12,72004900000.0
1545808560,245000.0,72004900000.0
7806210250,234999.95,72004900000.0
3319500317,379999.94,72004900000.0
16000545,250000.0,72004900000.0
8700500020,324950.12,72004900000.0
2600030210,681000.1,72004900000.0
7348200195,173250.08,72004900000.0
7504000510,750000.25,72004900000.0
7812800215,234999.95,72004900000.0
8099800340,480000.22,72004900000.0
952002250,406999.9,72004900000.0
1921059303,275000.12,72004900000.0
5631500594,350000.16,72004900000.0
2968800645,214999.92,72004900000.0
5649600266,385999.9,72004900000.0
625049318,605000.0,72004900000.0
4235400097,443750.22,72004900000.0
2366400150,669999.9,72004900000.0
6197200021,144000.05,72004900000.0
3041700090,555565.25,72004900000.0
1873100390,718999.75,72004900000.0
3052700610,850000.3,72004900000.0
6141600140,565000.2,72004900000.0
726049202,334999.9,72004900000.0
4364700595,332999.88,72004900000.0
1250201165,474499.88,72004900000.0
7923250090,1499999.4,72004900000.0
1025039145,774999.8,72004900000.0
8731982470,245000.0,72004900000.0
6117500980,448999.84,72004900000.0
6056100165,175003.0,72004900000.0
5149300400,311750.12,72004900000.0
5700001920,877500.1,72004900000.0
2159900020,444999.97,72004900000.0
7490000040,2535000.2,72004900000.0
3524049042,375000.16,72004900000.0
9169600096,720000.1,72004900000.0
1724069062,1365000.5,72004900000.0
6892510200,289999.97,72004900000.0
1322049150,84999.984,72004900000.0
2324039036,597500.06,72004900000.0
3491300082,799990.0,72004900000.0
164000267,311300.03,72004900000.0
3123039089,251999.95,72004900000.0
1338800785,1233999.8,72004900000.0
8965400390,749998.8,72004900000.0
3904940200,660000.06,72004900000.0
8820903555,467499.97,72004900000.0
5469502060,400000.03,72004900000.0
8665900331,418000.03,72004900000.0
6205500280,575999.94,72004900000.0
7683900200,379999.94,72004900000.0
6414100111,365000.0,72004900000.0
8155830020,404000.16,72004900000.0
1370804446,603999.8,72004900000.0
9429400060,376999.97,72004900000.0
9432900070,338150.03,72004900000.0
567000392,363000.12,72004900000.0
2011400782,229499.9,72004900000.0
7100000110,340000.0,72004900000.0
3304030220,480000.22,72004900000.0
9540100025,325000.03,72004900000.0
9536601331,420000.0,72004900000.0
1525059165,834999.94,72004900000.0
2144800311,314999.9,72004900000.0
2113701200,250000.0,72004900000.0
9265200060,650000.1,72004900000.0
5608030020,599999.94,72004900000.0
9834201215,276000.1,72004900000.0
7853320470,515999.97,72004900000.0
9378700200,375000.16,72004900000.0
9541800190,915000.3,72004900000.0
5101400871,445500.16,72004900000.0
8078600330,580000.1,72004900000.0
2877101310,414999.97,72004900000.0
7570050070,419899.88,72004900000.0
6403310060,539900.25,72004900000.0
1180007005,265949.88,72004900000.0
2742100009,384999.94,72004900000.0
6071400710,647999.75,72004900000.0
2599700040,159999.94,72004900000.0
5450900140,829999.75,72004900000.0
3693900155,950000.0,72004900000.0
7298030210,444999.97,72004900000.0
421000465,269500.1,72004900000.0
6382500076,566949.8,72004900000.0
4223000280,221000.0,72004900000.0
7212652180,314500.12,72004900000.0
5029451010,159999.94,72004900000.0
203400090,740000.25,72004900000.0
9136102680,626500.3,72004900000.0
561000075,260000.06,72004900000.0
2461900760,552999.94,72004900000.0
823069044,833450.1,72004900000.0
7697920450,248999.92,72004900000.0
9268710220,186950.08,72004900000.0
2523039282,250000.0,72004900000.0
8682230550,428000.0,72004900000.0
4136900190,319900.03,72004900000.0
1545803340,268999.9,72004900000.0
2787320430,264000.06,72004900000.0
111000190,146000.02,72004900000.0
7857001560,330000.0,72004900000.0
2028700570,560000.06,72004900000.0
524059241,869999.9,72004900000.0
9414500480,502999.97,72004900000.0
1321720160,510000.03,72004900000.0
7715801090,428999.97,72004900000.0
3530400080,254999.89,72004900000.0
2769600305,715000.25,72004900000.0
4307310400,324499.84,72004900000.0
1438700040,1321620.4,72004900000.0
8078430360,504999.97,72004900000.0
2597670470,330000.0,72004900000.0
686400670,677999.8,72004900000.0
2925079012,502999.97,72004900000.0
7811100230,650000.1,72004900000.0
2424059061,998000.4,72004900000.0
8127700445,698999.7,72004900000.0
8637100370,251999.95,72004900000.0
8825900070,705000.2,72004900000.0
5028602020,254999.89,72004900000.0
688000017,516500.2,72004900000.0
2592400170,475000.2,72004900000.0
323089005,239999.95,72004900000.0
2087700115,650000.1,72004900000.0
1150000340,645499.9,72004900000.0
3352400661,135900.02,72004900000.0
2726079103,475000.2,72004900000.0
6662400105,375000.16,72004900000.0
1423069095,599999.94,72004900000.0
6073300530,529950.1,72004900000.0
7893203770,195999.98,72004900000.0
809001060,1104999.9,72004900000.0
3211600650,275000.12,72004900000.0
705700580,366000.03,72004900000.0
1180002075,234999.95,72004900000.0
8732020720,318989.12,72004900000.0
7215410320,389999.88,72004900000.0
8691300380,795000.0,72004900000.0
7740100015,440000.12,72004900000.0
5634500201,470499.84,72004900000.0
6918700370,609999.9,72004900000.0
526059122,495199.78,72004900000.0
9266701115,488000.12,72004900000.0
625049299,482000.22,72004900000.0
5634500392,330000.0,72004900000.0
1442800370,189949.92,72004900000.0
3629960600,350000.16,72004900000.0
2329810590,285000.12,72004900000.0
8129700255,798749.6,72004900000.0
1066600090,519000.1,72004900000.0
3329500730,220000.1,72004900000.0
2862100205,469950.03,72004900000.0
1523089012,365000.0,72004900000.0
2131701240,349950.1,72004900000.0
9268850030,420000.0,72004900000.0
1561600095,1058000.1,72004900000.0
4045500130,154000.03,72004900000.0
8035350010,510000.03,72004900000.0
7518500855,658599.8,72004900000.0
5101408593,534949.75,72004900000.0
7856560380,759999.8,72004900000.0
3818700123,389999.88,72004900000.0
2391601195,1050000.0,72004900000.0
3303870050,544999.94,72004900000.0
1724069043,739888.06,72004900000.0
375000230,638000.25,72004900000.0
3876313260,414999.97,72004900000.0
8682320090,818000.3,72004900000.0
5566100205,515000.0,72004900000.0
5100402767,397000.0,72004900000.0
1560870040,394999.94,72004900000.0
4037800020,497499.8,72004900000.0
3353400120,174000.0,72004900000.0
84000105,254999.89,72004900000.0
4078300050,780000.4,72004900000.0
415100015,301000.06,72004900000.0
3971700330,414999.97,72004900000.0
7230300610,352500.1,72004900000.0
2623089002,446249.84,72004900000.0
5104540240,609899.8,72004900000.0
3362400511,569999.9,72004900000.0
4457300135,741000.25,72004900000.0
6795100563,594999.8,72004900000.0
6338000032,536999.94,72004900000.0
3362900810,532169.94,72004900000.0
4449800595,544999.94,72004900000.0
5113260170,214999.92,72004900000.0
2821100125,523999.84,72004900000.0
7518503200,459499.88,72004900000.0
9429400170,309620.1,72004900000.0
1232001070,485000.16,72004900000.0
2767604580,634999.8,72004900000.0
1022059123,250000.0,72004900000.0
715010140,1749999.9,72004900000.0
5423040140,680000.06,72004900000.0
1785400780,549999.94,72004900000.0
1245003660,629999.9,72004900000.0
7520000330,285000.12,72004900000.0
126049100,398000.03,72004900000.0
1376800025,834500.0,72004900000.0
4136800205,258000.1,72004900000.0
4046600070,804999.75,72004900000.0
2325400170,391000.16,72004900000.0
2366800055,225000.02,72004900000.0
7852130410,449999.94,72004900000.0
1118002000,2466350.0,72004900000.0
3622059088,449999.94,72004900000.0
9433000470,779949.75,72004900000.0
8562400025,816000.25,72004900000.0
3882300090,475000.2,72004900000.0
1237500120,299999.9,72004900000.0
5729200030,747500.3,72004900000.0
7504020970,660000.06,72004900000.0
2767704252,477999.84,72004900000.0
1795700030,354999.97,72004900000.0
6145602125,295000.06,72004900000.0
3902600150,834800.06,72004900000.0
2024059127,908949.6,72004900000.0
3127200021,850000.3,72004900000.0
3362400431,518499.94,72004900000.0
3955800080,420000.0,72004900000.0
2025059026,1979999.5,72004900000.0
1689401230,1354999.4,72004900000.0
2427910040,515000.0,72004900000.0
1509500160,350899.88,72004900000.0
2558160220,384999.94,72004900000.0
4053200566,424999.88,72004900000.0
8079040330,406499.88,72004900000.0
3629970620,476099.97,72004900000.0
3271800910,1356919.8,72004900000.0
6181420200,272000.06,72004900000.0
3629970610,435000.06,72004900000.0
7237300090,334999.9,72004900000.0
3879901285,1230000.2,72004900000.0
1624079051,599999.94,72004900000.0
8564850300,534999.75,72004900000.0
3126059023,3394998.5,72004900000.0
9407000920,234000.08,72004900000.0
7889601270,382000.2,72004900000.0
3529000880,609999.9,72004900000.0
9347900020,229999.9,72004900000.0
7186800105,236500.02,72004900000.0
1118000080,1925000.0,72004900000.0
6300500515,350000.16,72004900000.0
3935900030,774999.8,72004900000.0
4036400110,299999.9,72004900000.0
4037000925,650000.1,72004900000.0
7300200550,659000.06,72004900000.0
8078350100,626100.1,72004900000.0
3623500135,799999.9,72004900000.0
1951600150,179999.97,72004900000.0
952004725,279999.94,72004900000.0
9552701030,769999.75,72004900000.0
2490200055,560000.06,72004900000.0
2064800610,389999.88,72004900000.0
945000410,264999.97,72004900000.0
2595650170,367300.1,72004900000.0
2781270400,214999.92,72004900000.0
5500200010,389950.03,72004900000.0
7853340660,382000.2,72004900000.0
4003000285,627999.94,72004900000.0
1822059331,214999.92,72004900000.0
6623400187,185000.02,72004900000.0
255580190,302000.12,72004900000.0
5729000070,544999.94,72004900000.0
8645530010,295000.06,72004900000.0
2324039152,624000.06,72004900000.0
5104510010,320999.9,72004900000.0
1796370730,259899.9,72004900000.0
7856570190,869999.9,72004900000.0
9287802380,940000.1,72004900000.0
5152960710,740000.25,72004900000.0
7655900062,305239.94,72004900000.0
2769602135,435000.06,72004900000.0
2023059052,449999.94,72004900000.0
216500040,259000.0,72004900000.0
7923000360,538000.06,72004900000.0
3649100306,379899.94,72004900000.0
5078400190,915000.3,72004900000.0
7567600030,750000.25,72004900000.0
6388920410,655000.06,72004900000.0
7131300025,210000.0,72004900000.0
621069146,311000.03,72004900000.0
632000065,1989000.5,72004900000.0
7852010840,594999.8,72004900000.0
6021503655,375000.16,72004900000.0
7140200250,199999.98,72004900000.0
5312100040,400000.03,72004900000.0
6123000070,310000.06,72004900000.0
461005360,697000.0,72004900000.0
1310960190,262999.9,72004900000.0
3342103148,502499.9,72004900000.0
2472920780,394999.94,72004900000.0
1775800510,431999.9,72004900000.0
3023000120,294899.9,72004900000.0
6669020640,336949.94,72004900000.0
6421100502,695000.1,72004900000.0
9577800005,774999.8,72004900000.0
291300280,310000.06,72004900000.0
8731980880,340000.0,72004900000.0
6792200066,279999.94,72004900000.0
3261020370,652999.9,72004900000.0
9191201250,580000.1,72004900000.0
7302000610,316000.03,72004900000.0
3343300644,342999.84,72004900000.0
98030530,745000.2,72004900000.0
1823049242,245000.0,72004900000.0
8562750660,598499.8,72004900000.0
4376700430,572000.0,72004900000.0
1604601375,378749.9,72004900000.0
880000211,254999.89,72004900000.0
3623500205,2450001.0,72004900000.0
2695600190,416000.1,72004900000.0
1994200024,511000.03,72004900000.0
8698100115,254999.89,72004900000.0
259500270,477999.84,72004900000.0
6021501535,700000.3,72004900000.0
7891600260,175000.0,72004900000.0
8100000080,224400.0,72004900000.0
1708400595,360000.1,72004900000.0
8901000585,524999.75,72004900000.0
1920079062,332000.06,72004900000.0
3904990210,599000.0,72004900000.0
7852160310,1010000.44,72004900000.0
1373800170,972000.1,72004900000.0
9264960560,340000.0,72004900000.0
3220200040,1712499.4,72004900000.0
6806300920,489999.84,72004900000.0
1049010050,386100.06,72004900000.0
3832710840,250000.0,72004900000.0
2122059127,209900.08,72004900000.0
8682302030,413800.12,72004900000.0
9287800375,685000.1,72004900000.0
3902300100,521999.78,72004900000.0
7234600832,499999.8,72004900000.0
3262300485,2249999.5,72004900000.0
7230300100,320000.12,72004900000.0
3629760330,685000.1,72004900000.0
133000127,264999.97,72004900000.0
2781250520,199999.98,72004900000.0
1821059264,223999.95,72004900000.0
8820900029,700000.3,72004900000.0
9201000480,549999.94,72004900000.0
2767603215,489999.84,72004900000.0
3024059036,950000.0,72004900000.0
2600100180,555000.2,72004900000.0
5635100080,359949.97,72004900000.0
3438503230,394999.94,72004900000.0
8081020330,1320000.5,72004900000.0
5100401516,406999.9,72004900000.0
2493200235,370000.16,72004900000.0
9476200350,471749.78,72004900000.0
4441300170,1299999.4,72004900000.0
7202290320,440500.2,72004900000.0
3751605432,239950.06,72004900000.0
7129300935,414999.97,72004900000.0
1796380060,253000.02,72004900000.0
200520120,569999.9,72004900000.0
3943600020,400000.03,72004900000.0
6383000820,685900.25,72004900000.0
1402810140,299999.9,72004900000.0
3904901450,444999.97,72004900000.0
4222500410,266999.97,72004900000.0
5266300140,700999.75,72004900000.0
9500900135,199999.98,72004900000.0
5412200270,288400.06,72004900000.0
9272200810,1218000.6,72004900000.0
475000080,515000.0,72004900000.0
4302201085,546940.0,72004900000.0
1402950240,299999.9,72004900000.0
1623300325,999000.25,72004900000.0
603001050,229999.9,72004900000.0
3298700156,310000.06,72004900000.0
3342101795,429999.8,72004900000.0
1525069088,442500.16,72004900000.0
6352600350,795000.0,72004900000.0
1868901120,660000.06,72004900000.0
1828001130,544999.94,72004900000.0
4022900125,605000.0,72004900000.0
8722100030,632749.8,72004900000.0
9406540130,488999.9,72004900000.0
3023049186,574999.94,72004900000.0
7853390260,639999.7,72004900000.0
1072030510,414999.97,72004900000.0
1513800036,799000.3,72004900000.0
9358001732,400000.03,72004900000.0
2597710450,365000.0,72004900000.0
4073800140,428999.97,72004900000.0
6623400090,222000.02,72004900000.0
7977200995,505999.8,72004900000.0
7011200830,783200.3,72004900000.0
2423069170,769999.75,72004900000.0
4058801680,299999.9,72004900000.0
9485750240,394999.94,72004900000.0
723049476,203000.03,72004900000.0
880000208,320000.12,72004900000.0
8562700090,462600.16,72004900000.0
3760500602,608094.7,72004900000.0
3276930380,674999.8,72004900000.0
8680300010,289999.97,72004900000.0
5104650020,428999.97,72004900000.0
3876810140,326499.9,72004900000.0
8019200925,314999.9,72004900000.0
5425700205,1799999.4,72004900000.0
7771300125,487000.1,72004900000.0
1545807990,314999.9,72004900000.0
5288200260,597000.0,72004900000.0
4441300325,695000.1,72004900000.0
9126100346,350000.16,72004900000.0
8827900690,599999.94,72004900000.0
9264900350,285000.12,72004900000.0
8679200100,850000.3,72004900000.0
5035300850,1385000.1,72004900000.0
3395800660,189999.92,72004900000.0
3812400070,435000.06,72004900000.0
9528102060,515999.97,72004900000.0
1607100038,499999.8,72004900000.0
7856570150,913888.4,72004900000.0
1624059093,569999.9,72004900000.0
1196002395,545399.8,72004900000.0
2770601365,472999.9,72004900000.0
8562750320,580499.8,72004900000.0
5459300040,715000.25,72004900000.0
8952900204,809999.94,72004900000.0
6870000150,677000.25,72004900000.0
7905400040,206000.08,72004900000.0
126039599,475000.2,72004900000.0
8917100206,441999.94,72004900000.0
5422950080,304999.88,72004900000.0
7570060290,383000.03,72004900000.0
4385700735,789999.75,72004900000.0
3624079067,330000.0,72004900000.0
2822049148,216999.9,72004900000.0
9238500190,440000.12,72004900000.0
8857640710,479000.12,72004900000.0
622100092,440000.12,72004900000.0
4045500715,598800.1,72004900000.0
5469501200,430999.94,72004900000.0
5495200040,609999.9,72004900000.0
8952900260,375000.16,72004900000.0
7785350490,674999.8,72004900000.0
7544800195,414999.97,72004900000.0
8964800370,1375000.6,72004900000.0
2767600400,719950.06,72004900000.0
